Data are subject to change at any time when further reviewed or when the Warehouse is updated. Questions can be directed to air.data@gov.ab.ca.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Stations-One Parameter Data Comparison Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated by airdata.alberta.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated on 2021-07-28 16:42:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Type: Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term
05/21/2019 4:00:00,05/21/2019 4:59:00,6,5,5,54,7,18,6,6.889,12.208,3.786,8,8,3,4,,7,5,6,,5.9,2.8,10,,1,8,3,5,17,13,10,6,5,6,6,,14,3,8,,6,7,8,3,1,5,,5,6,7,8,2,6,7,2,5,5,5,,7
05/21/2019 5:00:00,05/21/2019 5:59:00,6,5,4,63,8,19,7,7.255,13.91,5.118,6,7,5,4,,4,4,6.9,,5.1,2,9,,1,7,3,5,12,13,11,5,10,5,7,,11,3,8,,6,8,8,3,1,6,,4,9,9,7,1,5,8,3,5,5,5,,6
05/21/2019 6:00:00,05/21/2019 6:59:00,6,4,4,26,7,18,7,5.23,10.833,3.587,5,7,5,5,,2,3,4.9,,4.2,1.8,5,,1,7,2,5,13,17,14,6,5,5,8,,9,3,15,,6,9,9,5,1,8,,2,10,9,5,1,4,8,4,4,5,6,,4
05/21/2019 7:00:00,05/21/2019 7:59:00,5,2,2,20,7,19,5,5.49,7.297,3.218,6,6,5,6,,9,4,3,,3.7,1.2,4,,2,5,3,5,10,19,22,6,6,5,7,,7,3,6,,6,7,9,5,1,9,,2,5,11,3,1,3,9,3,3,5,6,,3
05/21/2019 8:00:00,05/21/2019 8:59:00,4,2,2,24,6,13,7,7.733,7.673,4.859,5,4,3,4,,1,7,4,,2.7,1.2,3,,4,5,3,7,5,18,18,5,5,3,5,,3,3,5,,6,6,9,4,1,6,,1,3,8,2,0,2,7,4,3,5,4,,3
05/21/2019 9:00:00,05/21/2019 9:59:00,4,2,3,15,5,7,11,4.079,5.724,3.719,4,4,3,2,,5,4,2.9,,2.9,1.7,4,,6,4,3,16,3,18,18,5,4,4,3,,2,3,4,,5,6,9,4,0,5,,1,2,6,2,0,2,7,4,3,5,1,,5
05/21/2019 10:00:00,05/21/2019 10:59:00,3,2,3,12,5,7,7,2.581,4.319,2.081,5,3,3,2,,5,4,1.1,,3.1,1.9,4,,9,4,3,37,3,15,13,5,14,4,3,,2,2,4,,7,6,8,4,0,5,,1,2,6,2,0,4,7,2,2,6,2,,5
05/21/2019 11:00:00,05/21/2019 11:59:00,3,2,3,10,4,6,4,3.004,5.708,2.119,4,3,3,2,,2,3,3,,3.2,1.9,4,,9,5,3,28,7,8,9,8,4,4,3,,2,2,3,,13,5,7,4,0,5,,2,2,5,2,0,,7,3,3,5,2,,5
05/21/2019 12:00:00,05/21/2019 12:59:00,3,2,4,9,3,5,4,3.998,5.13,2.473,4,3,3,2,,6,4,2,,3.1,1.9,3,,7,4,3,21,5,8,7,7,4,4,3,,2,2,3,,11,5,6,4,0,5,,2,2,6,2,0,,7,4,3,5,2,,5
05/21/2019 13:00:00,05/21/2019 13:59:00,3,2,4,10,2,4,4,3.683,4.844,2.422,5,2,4,2,,6,3,1.9,,3.2,2.1,3,,8,3,2,16,5,10,9,6,5,3,4,,2,1,4,,10,5,10,3,0,6,,1,,4,2,1,3,7,2,3,5,2,,5
05/21/2019 14:00:00,05/21/2019 14:59:00,3,2,4,11,2,4,4,4.091,6.843,2.629,5,3,4,2,,3,5,0,,3.3,2.1,4,,3,3,3,9,6,9,9,5,5,3,5,,4,1,4,,12,5,6,3,0,5,,1,,4,2,1,3,6,4,3,5,2,,5
05/21/2019 15:00:00,05/21/2019 15:59:00,4,2,6,10,1,4,4,4.422,7.197,3.42,6,2,7,3,,2,3,0,,3.2,2,3,,7,4,3,7,6,9,8,5,5,3,5,,6,1,5,,13,5,5,2,0,5,,1,3,5,2,1,3,6,1,3,5,3,,5
05/21/2019 16:00:00,05/21/2019 16:59:00,4,2,5,11,1,11,3,4.678,5.523,4.852,5,3,7,2,,1,3,3,,3.3,2.3,4,,3,8,3,6,7,9,9,7,5,4,5,,8,2,6,,12,5,7,1,0,9,,1,3,5,2,1,3,7,2,4,5,2,,7
05/21/2019 17:00:00,05/21/2019 17:59:00,4,3,5,10,2,11,3,4.337,5.737,5.729,4,3,6,3,,0,3,2,,3.7,2.7,6,,2,9,4,6,8,9,9,7,5,4,5,,6,2,5,,13,5,5,0,0,6,,2,4,5,3,1,3,6,2,5,5,2,,7
05/21/2019 18:00:00,05/21/2019 18:59:00,4,4,4,9,2,10,4,4.336,4.652,7.346,4,4,8,3,,0,11,1,,4,2.9,6,,2,10,8,5,8,8,8,7,5,4,5,,4,5,4,,12,5,4,0,0,14,,2,3,5,3,1,4,6,2,7,15,2,,9
05/21/2019 19:00:00,05/21/2019 19:59:00,4,4,5,9,3,11,5,5.458,8.988,5.372,4,5,8,3,,3,15,2.1,,5,5.4,6,,3,10,5,5,8,7,8,7,6,5,5,,10,4,4,,13,6,6,0,0,3,,5,4,5,5,1,4,7,1,8,123,2,,10
05/21/2019 20:00:00,05/21/2019 20:59:00,3,5,5,10,5,13,8,7.431,10.663,7.032,4,7,36,3,,4,7,7,,5.6,4.8,8,,2,10,6,5,41,8,8,9,12,5,5,,14,6,5,,13,6,7,0,0,5,,6,4,6,6,2,7,9,2,8,163,2,,10
05/21/2019 21:00:00,05/21/2019 21:59:00,4,6,6,11,4,45,11,5.903,8.338,6.579,4,11,54,3,,24,8,7.1,,6.6,6,9,,4,10,6,5,76,9,8,11,10,6,4,,17,22,4,,15,7,6,0,1,8,,4,6,10,9,1,7,9,2,8,48,2,,10
05/21/2019 22:00:00,05/21/2019 22:59:00,8,9,7,21,7,26,12,6.057,7.937,6.195,4,10,30,4,,6,8,8.9,,6.4,5.6,10,,3,10,7,5,18,11,10,8,12,10,5,,17,7,4,,68,7,7,1,0,5,,13,7,12,11,3,6,9,1,8,25,2,,11
05/21/2019 23:00:00,05/21/2019 23:59:00,10,9,7,27,8,13,13,6.226,8.198,5.979,3,11,10,5,,3,7,5,,7.2,6.5,9,,3,13,6,4,11,12,11,8,9,10,4,,18,6,5,,85,7,8,2,0,4,,14,8,16,9,3,6,9,2,7,89,2,,9
05/22/2019 0:00:00,05/22/2019 0:59:00,13,9,7,32,7,6,16,7.045,10.116,7.702,5,12,9,5,,5,8,4,,7.4,5.6,6,,2,7,6,3,11,15,13,7,7,8,4,,20,4,4,,37,7,6,2,0,4,,7,8,16,8,2,5,10,1,8,11,2,,7
05/22/2019 1:00:00,05/22/2019 1:59:00,11,10,7,22,9,4,15,4.762,3.275,9.931,5,12,9,14,,4,10,3.2,,8.4,6.1,7,,2,4,6,3,26,13,13,9,6,8,4,,19,4,6,,39,7,4,2,1,4,,7,6,16,8,1,10,11,0,8,11,2,,6
05/22/2019 2:00:00,05/22/2019 2:59:00,7,10,8,21,9,7,16,3.466,3.583,8.908,6,13,8,21,,4,11,9.1,,8.2,5.5,7,,2,4,6,3,50,12,13,10,6,8,4,,17,5,8,,49,8,4,3,1,4,,7,7,17,8,1,13,9,1,7,8,4,,6
05/22/2019 3:00:00,05/22/2019 3:59:00,9,9,9,21,9,8,15,5.569,4.267,11.297,5,14,6,16,,6,11,10.9,,8.9,5.9,8,,2,5,4,3,20,10,13,13,6,9,4,,15,6,6,,41,9,4,4,1,4,,6,8,14,10,1,12,6,2,7,9,3,,5
05/22/2019 4:00:00,05/22/2019 4:59:00,14,11,9,30,9,9,12,7.211,5.574,8.388,6,14,11,9,,13,14,8.9,,9.9,6.8,8,,2,5,4,2,16,9,13,12,6,12,3,,15,7,11,,32,10,5,3,2,6,,6,14,15,11,2,10,5,2,7,7,4,,6
05/22/2019 5:00:00,05/22/2019 5:59:00,14,10,11,33,10,9,16,8.094,10.72,8.711,4,12,10,13,,10,21,7.1,,9.7,6.9,8,,2,5,4,2,10,10,14,12,16,15,5,,16,7,7,,25,10,5,5,3,11,,5,11,19,12,2,14,6,1,6,7,10,,6
05/22/2019 6:00:00,05/22/2019 6:59:00,13,10,9,23,10,13,17,10.428,19.517,10.797,4,12,6,11,,15,21,10.9,,10,8.2,6,,2,5,4,2,6,14,29,11,10,22,9,,12,7,18,,13,10,7,3,3,9,,4,7,22,12,6,9,5,2,5,7,10,,3
05/22/2019 7:00:00,05/22/2019 7:59:00,9,7,4,23,7,9,17,10.59,20.664,8.884,6,11,5,8,,10,30,9.1,,10.3,9.7,6,,3,3,2,2,5,,22,9,9,19,6,,9,7,28,,8,9,4,2,1,8,,3,6,14,10,24,7,7,2,5,6,7,,3
05/22/2019 8:00:00,05/22/2019 8:59:00,4,4,2,21,6,12,18,8.484,18.992,6.421,6,9,6,4,,8,22,11,,7.8,6.9,8,,2,2,2,2,5,,19,11,11,8,3,,4,5,18,,8,8,5,2,1,4,,1,4,7,3,9,4,7,1,6,7,5,,
05/22/2019 9:00:00,05/22/2019 9:59:00,4,2,3,15,5,10,16,7.158,7.627,6.442,4,8,5,3,,6,6,9.9,,6.9,5.3,6,,2,3,2,2,4,,19,9,10,4,3,,3,3,28,,8,7,5,1,4,4,,2,2,6,1,3,5,7,2,8,6,3,,
05/22/2019 10:00:00,05/22/2019 10:59:00,2,2,3,13,3,9,14,6.156,2.562,7.509,3,6,6,3,,2,3,5.9,,3.6,1.7,4,,1,3,1,2,3,,20,9,8,4,3,,2,4,13,,7,6,6,1,4,7,,1,2,8,2,3,7,8,1,5,6,2,,10
05/22/2019 11:00:00,05/22/2019 11:59:00,3,2,3,,2,11,19,3.925,1.736,5.822,3,4,,3,,0,4,3.1,,4,2.2,4,,3,4,,2,4,,16,8,6,4,3,,2,3,21,,6,6,7,2,5,21,,2,2,5,2,2,7,10,2,5,6,2,,9
05/22/2019 12:00:00,05/22/2019 12:59:00,5,2,4,14,2,10,12,4.984,1.457,4.952,3,3,3,5,,8,4,6,,4.5,2.8,4,,2,5,,2,4,11,22,9,7,5,4,,3,4,8,,6,6,8,4,6,4,,2,2,6,2,3,6,9,2,5,6,5,,9
05/22/2019 13:00:00,05/22/2019 13:59:00,6,2,4,15,1,10,21,6.241,1.593,7.007,3,4,5,5,,3,5,5.9,,4.7,3,4,,2,5,,2,4,11,19,9,9,5,4,,5,3,4,,7,6,8,5,7,4,,3,3,6,3,2,6,9,1,5,6,6,,9
05/22/2019 14:00:00,05/22/2019 14:59:00,7,3,4,13,1,10,10,6.376,2.074,10.787,3,4,5,5,,8,6,4.1,,5,3.2,5,,2,5,,3,4,10,21,10,8,5,5,,6,3,5,,7,6,8,7,6,10,,3,2,6,3,2,7,8,1,6,6,7,,8
05/22/2019 15:00:00,05/22/2019 15:59:00,8,5,4,12,1,10,16,6.617,1.786,11.486,3,4,6,6,,5,7,7.9,,5.3,3.5,5,,3,6,14,3,5,9,41,12,9,5,6,,5,3,4,,7,6,8,9,8,13,,3,2,6,4,2,7,8,2,6,6,7,,8
05/22/2019 16:00:00,05/22/2019 16:59:00,8,6,5,11,1,11,27,5.225,2.251,9.078,3,4,6,6,,6,13,5.9,,5.3,4.2,6,,3,6,10,3,5,9,25,13,11,6,6,,7,5,5,,6,6,9,10,9,9,,4,3,8,4,4,8,8,2,8,6,7,,8
05/22/2019 17:00:00,05/22/2019 17:59:00,8,6,5,10,2,12,11,5.583,3.397,7.77,3,4,6,6,,7,8,4,,5.5,4.1,6,,4,7,9,3,4,7,13,16,21,7,6,,8,4,5,,5,7,9,9,8,23,,4,4,7,5,1,10,7,4,9,7,7,,6
05/22/2019 18:00:00,05/22/2019 18:59:00,8,6,5,10,2,13,10,5.672,4.4,8.321,3,5,13,6,,9,7,4,,5.8,4.5,7,,5,8,7,3,4,7,10,13,12,6,7,,5,3,4,,6,8,10,8,7,8,,4,4,7,5,2,11,7,3,10,9,7,,4
05/22/2019 19:00:00,05/22/2019 19:59:00,8,6,7,8,3,15,11,4.898,3.685,7.982,4,5,19,6,,6,8,4.1,,6.2,5.3,7,,5,8,6,2,5,5,8,12,9,7,35,,13,4,3,,5,8,12,9,7,19,,5,4,12,7,2,11,7,5,10,9,7,,3
05/22/2019 20:00:00,05/22/2019 20:59:00,9,7,9,8,4,16,12,7.082,5.074,8.554,4,8,24,6,,10,12,7,,7.8,8.4,9,,3,9,7,2,3,5,6,5,5,8,11,,24,5,3,,4,10,9,15,9,10,,8,5,26,10,2,12,8,2,10,13,7,,4
05/22/2019 21:00:00,05/22/2019 21:59:00,9,7,9,6,5,22,7,7.108,6.412,8.34,4,10,28,7,,9,22,8.4,,13.5,16.4,13,,2,11,6,2,3,4,6,1,6,11,11,,28,5,2,,5,10,8,19,8,5,,13,9,27,17,3,17,9,2,10,22,11,,1
05/22/2019 22:00:00,05/22/2019 22:59:00,8,7,12,7,7,28,6,7.615,7.146,9.921,5,12,12,7,,11,14,20.9,,12.9,13.6,15,,3,15,6,3,3,3,4,,7,16,11,,29,6,3,,6,10,9,17,8,5,,11,13,27,19,2,21,10,1,10,18,12,,5
05/22/2019 23:00:00,05/22/2019 23:59:00,8,7,14,5,9,34,6,8.811,7.737,8.93,4,15,10,11,,10,10,15.9,,10.5,13.2,14,,2,17,7,2,3,3,3,3,7,25,12,,33,12,3,,5,11,9,16,10,8,,10,12,27,14,4,23,11,1,9,14,11,,8
05/23/2019 0:00:00,05/23/2019 0:59:00,7,9,14,11,11,18,7,10.94,7.38,9.135,7,17,7,11,,13,18,14,,9.9,10.2,12,,4,21,7,2,3,5,5,4,8,33,9,,35,15,9,,6,12,8,16,10,7,,8,13,27,12,3,24,11,1,10,15,11,,4
05/23/2019 1:00:00,05/23/2019 1:59:00,7,7,15,5,11,12,8,11.715,8.155,9.152,8,20,7,8,,14,23,14.9,,9.3,9.3,13,,3,19,8,2,4,3,4,4,10,28,8,,23,12,14,,5,11,9,14,8,7,,8,15,13,9,5,19,11,0,12,15,11,,5
05/23/2019 2:00:00,05/23/2019 2:59:00,6,8,15,6,12,10,6,10.721,11.256,7.473,7,20,7,11,,6,17,12.1,,12.1,15.9,13,,2,19,7,2,4,3,4,4,10,22,9,,16,11,13,,5,13,10,12,7,8,,9,17,10,8,6,16,12,0,11,8,10,,3
05/23/2019 3:00:00,05/23/2019 3:59:00,6,7,14,10,13,9,6,10.329,10.043,4.363,5,20,8,11,,7,17,13.9,,12.2,12.5,18,,3,16,6,2,5,5,5,4,11,20,8,,14,10,13,,4,11,10,12,7,7,,9,17,11,9,7,15,14,0,11,8,10,,3
05/23/2019 4:00:00,05/23/2019 4:59:00,5,6,14,9,14,10,16,9.476,13.312,4.291,5,20,9,8,,12,16,11,,11.9,13.7,17,,4,13,8,2,5,5,5,4,13,22,10,,16,10,11,,5,10,10,12,6,7,,9,16,11,11,9,15,13,0,12,11,10,,4
05/23/2019 5:00:00,05/23/2019 5:59:00,4,13,16,7,14,12,20,13.707,12.201,6.843,5,20,9,9,,8,27,12,,13.4,15.5,16,,3,11,10,2,5,5,6,4,14,23,11,,17,13,10,,5,10,11,13,7,8,,9,13,14,11,20,16,12,0,11,8,11,,5
05/23/2019 6:00:00,05/23/2019 6:59:00,4,15,15,6,16,12,18,12.382,11.883,5.888,4,19,9,13,,10,24,12,,14.4,18,15,,3,11,19,2,4,5,9,5,19,21,13,,18,13,17,,4,9,14,16,8,9,,10,12,18,12,22,24,11,1,11,8,13,,8
05/23/2019 7:00:00,05/23/2019 7:59:00,4,10,14,7,17,13,11,12.416,8.94,2.659,4,14,12,8,,15,27,12.1,,15.1,19.7,17,,3,11,18,2,5,5,9,6,15,21,14,,18,12,25,,4,8,12,14,7,9,,7,7,23,10,58,18,14,3,40,6,10,,7
05/23/2019 8:00:00,05/23/2019 8:59:00,4,12,10,9,21,22,32,10.653,7.27,2.375,3,11,41,7,,14,34,15.9,,14,16.9,14,,2,10,13,2,3,6,10,11,10,20,11,,13,12,11,,5,8,15,19,7,8,,8,7,15,11,121,15,13,0,70,6,6,,4
05/23/2019 9:00:00,05/23/2019 9:59:00,4,16,8,11,24,27,16,9.084,6.703,3.064,3,14,60,6,,10,22,13.9,,11.9,11.4,25,,0,10,14,2,4,7,10,15,9,21,8,,8,14,5,,4,11,15,9,6,9,,7,7,15,14,86,12,12,0,71,7,5,,6
05/23/2019 10:00:00,05/23/2019 10:59:00,6,10,8,11,24,21,10,6.441,4.937,5.021,3,15,41,6,,12,13,10.1,,11.6,14.5,22,,1,9,13,2,5,9,14,13,10,14,8,,7,32,3,,4,27,15,6,5,7,,6,7,9,6,60,9,10,0,44,,6,,6
05/23/2019 11:00:00,05/23/2019 11:59:00,7,9,7,9,17,14,8,6.777,3.437,5.808,3,5,47,6,,8,13,13.8,,8.3,7.7,9,,1,8,14,2,2,8,13,10,13,13,8,,7,72,4,,4,33,14,4,4,7,,5,6,11,6,81,9,9,0,49,,3,,6
05/23/2019 12:00:00,05/23/2019 12:59:00,7,9,7,10,13,14,12,5.294,2.782,6.227,3,5,36,6,,5,10,8,,7.8,6.7,8,,1,8,43,3,3,7,19,20,23,11,7,,8,93,4,,4,24,13,2,4,7,,4,5,10,6,106,8,10,4,27,11,4,,5
05/23/2019 13:00:00,05/23/2019 13:59:00,6,10,6,11,15,15,7,5.725,2.973,5.699,3,5,5,5,,6,7,7,,7,4.3,6,,2,9,35,3,2,7,14,12,10,10,5,,9,24,3,,4,14,13,2,5,7,,,3,9,3,53,5,10,1,4,12,4,,3
05/23/2019 14:00:00,05/23/2019 14:59:00,6,11,4,10,15,12,7,5.895,3.429,7.107,3,6,5,3,,5,4,5.9,,4.8,3.1,5,,3,8,20,3,2,5,13,5,6,10,5,,8,13,4,,4,13,12,3,6,9,,,4,9,3,19,3,11,0,4,14,4,,1
05/23/2019 15:00:00,05/23/2019 15:59:00,6,10,4,10,7,12,7,5.679,3.867,8.406,2,6,6,8,,7,8,3,,7.9,7,7,,1,7,23,3,2,6,17,5,5,6,4,,5,9,5,,4,17,10,3,7,8,,4,3,10,5,20,3,11,1,5,13,4,,0
05/23/2019 16:00:00,05/23/2019 16:59:00,5,13,5,8,8,8,14,6.419,4.568,9.057,2,6,7,3,,9,11,3.1,,8,8.4,8,,2,8,8,3,3,7,18,6,7,9,4,,5,6,2,,5,23,10,2,6,8,,5,4,9,6,6,5,11,0,6,15,2,,1
05/23/2019 17:00:00,05/23/2019 17:59:00,5,10,6,6,29,7,4,5.446,5.866,10.255,3,6,6,3,,9,12,6,,8.9,9.8,10,,2,10,10,3,3,5,6,7,6,10,4,,9,19,4,,5,19,11,2,6,6,,4,1,6,7,5,8,11,0,7,17,2,,1
05/23/2019 18:00:00,05/23/2019 18:59:00,5,6,7,6,21,7,5,6.692,7.026,9.679,2,7,14,3,,5,11,6.1,,9.8,10.5,10,,,9,16,3,4,5,8,7,6,11,3,,11,15,4,,5,18,11,2,6,4,,3,2,9,7,30,10,10,1,16,19,3,,1
05/23/2019 19:00:00,05/23/2019 19:59:00,4,5,8,7,19,9,7,7.997,6.95,8.534,2,8,10,3,,7,20,10,,8.5,22.9,10,,,9,22,3,5,5,12,7,7,12,3,,13,30,3,,6,19,12,2,6,4,,3,3,10,8,35,5,9,3,7,12,3,,1
05/23/2019 20:00:00,05/23/2019 20:59:00,3,7,6,7,19,11,17,5.328,10.234,5.422,2,9,6,5,,9,15,9.9,,9.7,10.6,10,,1,9,30,4,5,5,5,6,7,13,4,,15,35,4,,7,21,14,3,7,6,,3,3,11,10,36,8,10,0,6,9,3,,1
05/23/2019 21:00:00,05/23/2019 21:59:00,2,8,10,9,18,12,11,2.928,7.169,4.32,3,9,8,9,,7,12,8,,11.4,8,10,,1,10,30,4,7,4,5,4,7,15,4,,21,37,6,,9,17,13,5,6,5,,5,2,12,13,40,4,10,3,8,8,3,,1
05/23/2019 22:00:00,05/23/2019 22:59:00,3,6,12,11,20,14,11,2.669,4.872,4.661,2,10,10,13,,6,13,9,,11.3,8.6,10,,2,11,30,4,6,4,5,6,7,20,4,,17,41,10,,6,11,13,6,4,5,,5,3,12,13,42,7,11,0,13,9,5,,1
05/23/2019 23:00:00,05/23/2019 23:59:00,2,3,14,8,21,15,7,3.283,5.745,6.063,3,12,12,16,,12,13,9,,12.9,11.3,11,,3,12,28,4,4,5,5,7,5,21,4,,18,43,10,,6,8,15,7,4,6,,7,4,11,14,35,12,9,0,14,8,6,,1
05/24/2019 0:00:00,05/24/2019 0:59:00,1,2,14,7,24,18,9,3.487,6.652,6.528,5,12,14,10,,16,14,8,,15.3,,16,,3,13,29,4,3,4,4,7,6,16,4,,18,39,8,,7,7,15,8,4,6,,8,3,11,18,33,13,9,1,15,7,7,,1
05/24/2019 1:00:00,05/24/2019 1:59:00,1,2,15,7,23,21,9,3.909,7.928,5.639,5,11,15,16,,7,16,9.1,,15.3,10.1,18,,4,14,29,4,3,4,4,7,6,27,5,,18,39,11,,7,7,16,8,5,7,,7,2,12,19,33,14,10,0,12,7,8,,1
05/24/2019 2:00:00,05/24/2019 2:59:00,1,2,18,7,22,19,7,4.722,10.39,4.733,5,11,11,15,,9,17,11.9,,15.3,9.1,15,,4,16,28,4,3,4,5,7,8,14,5,,19,35,10,,7,6,18,8,5,8,,6,3,13,19,37,10,11,0,9,6,9,,1
05/24/2019 3:00:00,05/24/2019 3:59:00,1,2,19,9,19,21,10,4.178,14.154,3.4,4,12,6,21,,13,20,10.1,,17,11.8,14,,5,16,25,4,4,5,5,8,8,13,5,,18,26,11,,5,5,18,12,5,11,,7,5,14,19,37,9,12,0,7,6,10,,1
05/24/2019 4:00:00,05/24/2019 4:59:00,2,2,22,10,20,21,17,3.666,13.763,1.586,3,10,4,21,,9,16,15,,18.8,12.2,14,,5,16,25,4,4,5,6,10,9,13,5,,19,23,11,,6,4,17,14,6,14,,5,5,16,19,36,11,13,0,6,5,11,,1
05/24/2019 5:00:00,05/24/2019 5:59:00,1,2,24,10,21,24,9,4.292,13.229,3.148,5,10,5,19,,10,16,15.9,,20.9,17,14,,7,16,23,4,3,5,8,10,11,17,5,,20,23,11,,6,5,17,20,6,18,,6,4,18,16,34,13,13,1,6,5,15,,1
05/24/2019 6:00:00,05/24/2019 6:59:00,1,2,16,12,20,20,7,3.948,15.541,3.214,5,9,5,19,,13,16,12,,21.7,17.7,14,,6,15,20,3,4,7,13,11,9,18,5,,22,22,11,,5,5,18,23,6,20,,6,5,21,16,32,16,13,2,6,5,17,,1
05/24/2019 7:00:00,05/24/2019 7:59:00,1,2,12,9,20,16,6,2.807,8.885,1.69,5,9,8,20,,14,14,13.1,,22.3,19.8,17,,6,12,21,3,3,8,10,8,6,20,7,,21,22,17,,8,5,16,19,4,20,,7,7,22,10,32,14,11,4,8,5,21,,1
05/24/2019 8:00:00,05/24/2019 8:59:00,2,2,10,10,29,14,6,2.481,6.501,1.421,8,8,8,20,,12,12,17.9,,20.4,17.7,12,,6,10,22,3,3,7,10,7,4,19,8,,18,29,17,,7,6,14,12,4,19,,9,6,21,9,38,14,10,7,10,5,20,,1
05/24/2019 9:00:00,05/24/2019 9:59:00,2,2,10,10,35,11,7,3.844,6.081,1.587,8,7,7,22,,15,9,15.9,,16.9,22.1,13,,5,8,27,3,2,7,11,6,3,19,9,,18,30,15,,5,6,12,11,4,18,,7,3,22,8,40,11,9,9,7,4,25,,1
05/24/2019 10:00:00,05/24/2019 10:59:00,3,3,9,7,24,13,7,5.949,6.061,2.718,,7,7,25,,9,13,13,,15.5,14.4,14,,5,8,26,3,3,5,17,7,4,15,11,,18,29,11,,6,6,11,10,4,25,,10,6,17,9,,12,9,8,8,4,30,,2
05/24/2019 11:00:00,05/24/2019 11:59:00,4,6,9,8,24,11,13,6.087,5.98,3.95,8,7,4,26,,13,10,12,,17,18.2,,,3,8,21,3,4,7,13,8,5,16,13,,17,27,13,,8,5,12,9,5,23,,9,9,11,12,33,15,12,4,4,6,27,,4
05/24/2019 12:00:00,05/24/2019 12:59:00,5,7,11,13,33,12,14,7.124,6.992,6.256,6,8,6,30,,10,7,12.1,,16.7,14.1,11,,3,9,28,3,7,10,23,15,7,15,14,,16,30,9,,11,6,13,6,5,18,,6,10,12,7,28,11,9,2,7,7,27,,4
05/24/2019 13:00:00,05/24/2019 13:59:00,7,7,11,13,33,11,17,8.283,7.801,5.825,4,9,9,29,,12,6,14.8,,11.5,8.2,7,,3,8,24,4,7,11,26,21,10,15,14,,17,28,5,,12,7,13,5,5,15,,10,15,12,10,19,13,8,0,10,9,25,,2
05/24/2019 14:00:00,05/24/2019 14:59:00,5,7,10,11,23,8,13,6.671,3.435,5.422,6,13,9,12,,6,8,6,,10,6.4,8,,2,7,20,4,6,10,21,25,13,10,13,,14,28,3,,11,7,10,4,5,17,,20,21,14,8,14,14,10,1,8,10,16,,1
05/24/2019 15:00:00,05/24/2019 15:59:00,4,5,4,11,19,4,13,4.593,5.828,5.241,8,11,7,10,,5,8,6,,7.7,6,5,,1,7,22,4,5,9,14,15,10,4,12,,18,25,4,,10,7,4,4,5,18,,22,20,14,5,16,5,18,1,7,9,10,,2
05/24/2019 16:00:00,05/24/2019 16:59:00,3,3,1,9,14,5,13,4.907,5.88,6.321,6,10,6,7,,8,3,7,,7.7,5.9,5,,3,7,19,4,6,8,13,7,6,5,12,,19,21,2,,10,6,5,5,5,12,,22,17,23,2,30,8,20,1,7,6,8,,2
05/24/2019 17:00:00,05/24/2019 17:59:00,3,2,2,9,16,11,10,6.851,6.92,8.296,4,10,5,10,,0,6,6,,7,6.8,4,,1,16,16,5,8,7,12,5,5,11,14,,21,17,4,,11,5,9,4,5,9,,28,21,25,4,15,6,21,3,7,5,10,,2
05/24/2019 18:00:00,05/24/2019 18:59:00,5,1,6,12,15,21,6,6.104,5.26,7.65,4,,4,13,,6,13,5.2,,11.2,14.1,9,,3,15,16,5,6,8,13,6,5,15,14,,28,16,5,,9,5,21,6,5,9,,17,15,27,8,14,10,20,3,6,5,8,,3
